id	chr	start	end	tss
SEC61A1	3	127770484	127790526	127770484
SEC61A2	10	12171636	12211960	12171636
SEC61B	9	101984346	101992897	101984346
SEC61G	7	54819943	54827667	54827667
SEC62	3	169684423	169716161	169684423
SEC63	6	108188960	108279393	108279393
SECISBP2	9	91933421	91974557	91933421
SECISBP2L	15	49280673	49338760	49338760
SECTM1	17	80278900	80291950	80291950
SEH1L	18	12947132	12987535	12947132
SEL1L	14	81937893	82000205	82000205
SEL1L2	20	13829893	13977089	13977089
SEL1L3	4	25749055	25865382	25865382
SELE	1	169691781	169733846	169733846
SELENBP1	1	151336778	151345209	151345209
SELL	1	169659808	169680839	169680839
SELP	1	169558087	169599431	169599431
SELPLG	12	109015686	109027735	109027735
SEMA3A	7	83585093	84122040	84122040
SEMA3C	7	80371854	80551675	80551675
SEMA3D	7	84624869	84816171	84816171
SEMA3E	7	82993222	83278326	83278326
SEMA3F	3	50192478	50226508	50192478
SEMA3G	3	52467069	52479101	52479101
SEMA4A	1	156117157	156147543	156117157
SEMA4B	15	90703836	90772911	90703836
SEMA4C	2	97525453	97536494	97536494
SEMA4D	9	91975702	92113045	92113045
SEMA4F	2	74881355	74909186	74881355
SEMA4G	10	102729275	102745628	102729275
SEMA5A	5	9035138	9546187	9546187
SEMA5B	3	122628041	122747452	122747452
SEMA6A	5	115779312	115910630	115910630
SEMA6B	19	4542600	4559820	4559820
SEMA6C	1	151104161	151119104	151119104
SEMA6D	15	47476298	48066420	47476298
SEMA7A	15	74701630	74726808	74726808
SEMG1	20	43835638	43838413	43835638
SEMG2	20	43849941	43853099	43849941
SENP1	12	48436681	48500091	48500091
SENP2	3	185300284	185351339	185300284
SENP3	17	7465192	7475287	7465192
SENP5	3	196594727	196661585	196594727
SENP6	6	76311225	76427997	76311225
SENP7	3	101043049	101232085	101232085
SENP8	15	72406599	72433311	72406599
SEPHS1	10	13359424	13390297	13390297
SEPHS2	16	30454952	30457502	30457502
SEPN1	1	26126667	26144713	26126667
SEPP1	5	42799982	42887494	42887494
SEPSECS	4	25121627	25162204	25162204
SEPT1	16	30389454	30407312	30407312
SEPT10	2	110300559	110371783	110371783
SEPT11	4	77870856	77961537	77870856
SEPT12	16	4827670	4838522	4838522
SEPT14	7	55861237	55930482	55930482
SEPT2	2	242254515	242293442	242254515
SEPT3	22	42372276	42394225	42372276
SEPT4	17	56597611	56618179	56618179
SEPT5	22	19701987	19712295	19701987
SEPT6	X	118749687	118827333	118827333
SEPT7	7	35840542	35944917	35840542
SEPT8	5	132086509	132142933	132142933
SEPT9	17	75276651	75496678	75276651
SEPW1	19	48281829	48287943	48281829
SERAC1	6	158530536	158589312	158589312
SERBP1	1	67873493	67896098	67896098
SERF1A	5	70196492	70214357	70196492
SERF1B	5	69321074	69338940	69321074
SERF2	15	44069285	44094787	44069285
SERGEF	11	17809595	18034709	18034709
SERHL2	22	42949623	42970388	42949623
SERINC1	6	122764499	122792967	122792967
SERINC2	1	31882412	31907525	31882412
SERINC3	20	43124862	43150750	43150750
SERINC4	15	44086360	44092419	44092419
SERINC5	5	79407050	79551898	79551898
SERP1	3	150259781	150321015	150321015
SERP2	13	44947801	44971850	44947801
SERPINA1	14	94843084	94857030	94857030
SERPINA10	14	94749650	94759608	94759608
SERPINA11	14	94908801	94919127	94919127
SERPINA12	14	94953611	94984181	94984181
SERPINA3	14	95078714	95090392	95078714
SERPINA4	14	95027428	95036250	95027428
SERPINA5	14	95027779	95059457	95027779
SERPINA6	14	94770585	94789731	94789731
SERPINA7	X	105277197	105282729	105282729
SERPINA9	14	94929054	94946026	94946026
SERPINB1	6	2832566	2842240	2842240
SERPINB10	18	61564408	61603345	61564408
SERPINB12	18	61223393	61234244	61223393
SERPINB13	18	61254223	61271873	61254223
SERPINB2	18	61538926	61571124	61538926
SERPINB3	18	61322431	61329197	61329197
SERPINB4	18	61304493	61311532	61311532
SERPINB5	18	61143994	61172318	61143994
SERPINB6	6	2948393	2972090	2972090
SERPINB7	18	61420169	61472604	61420169
SERPINB8	18	61637159	61672278	61637159
SERPINB9	6	2887500	2903514	2903514
SERPINC1	1	173872947	173886516	173886516
SERPIND1	22	21128167	21142008	21128167
SERPINE1	7	100770370	100782547	100770370
SERPINE2	2	224839829	224904036	224904036
SERPINE3	13	51909909	51938871	51909909
SERPINF1	17	1665253	1680868	1665253
SERPINF2	17	1646130	1658562	1646130
SERPING1	11	57364860	57382326	57364860
SERPINH1	11	75273101	75283828	75273101
SERPINI1	3	167453031	167543356	167453031
SERPINI2	3	167159577	167196792	167196792
SERTAD1	19	40927499	40931932	40931932
SERTAD2	2	64858755	64978139	64978139
SERTAD3	19	40946751	40950612	40950612
SERTAD4	1	210406144	210419976	210406144
SERTM1	13	37248049	37271976	37248049
SESN1	6	109307640	109416022	109416022
SESN2	1	28586038	28609002	28586038
SESN3	11	94898704	94965705	94965705
SESTD1	2	179966419	180129517	180129517
SET	9	131445703	131458679	131445703
SETBP1	18	42260138	42648475	42260138
SETD1A	16	30968615	30996437	30968615
SETD1B	12	122242086	122270562	122242086
SETD2	3	47057919	47205457	47205457
SETD3	14	99864083	99947216	99947216
SETD4	21	37406839	37451687	37451687
SETD5	3	9439299	9520924	9439299
SETD6	16	58549383	58554431	58549383
SETD7	4	140417095	140527853	140527853
SETD8	12	123868320	123893905	123868320
SETD9	5	56205087	56221359	56205087
SETDB1	1	150898739	150937213	150898739
SETDB2	13	50018429	50069138	50018429
SETMAR	3	4344988	4359251	4344988
SETX	9	135136743	135230372	135230372
SEZ6	17	27281919	27333458	27333458
SEZ6L	22	26565440	26779562	26565440
SEZ6L2	16	29882480	29910868	29910868
SF1	11	64532078	64546258	64546258
SF3A1	22	30727977	30752936	30752936
SF3A2	19	2236520	2248678	2236520
SF3A3	1	38422647	38456593	38456593
SF3B1	2	198254508	198299815	198299815
SF3B2	11	65818200	65836779	65818200
SF3B3	16	70557691	70608820	70557691
SF3B4	1	149895209	149900236	149900236
SF3B5	6	144416018	144416754	144416754
SFI1	22	31884674	32014572	31884674
SFMBT1	3	52937588	53080766	53080766
SFMBT2	10	7200586	7453450	7453450
SFN	1	27189633	27190947	27189633
SFPQ	1	35641979	35658749	35658749
SFR1	10	105881816	105886143	105881816
SFRP1	8	41119481	41167016	41167016
SFRP2	4	154701744	154710272	154710272
SFRP4	7	37945543	38065297	38065297
SFRP5	10	99526508	99531709	99531709
SFSWAP	12	132195626	132284282	132195634
SFT2D1	6	166733216	166756079	166756079
SFT2D2	1	168195176	168222263	168195176
SFT2D3	2	128458597	128461385	128458597
SFTA2	6	30899130	30899952	30899952
SFTA3	14	36942493	36983034	36983034
SFTPA1	10	81370695	81375196	81370695
SFTPA2	10	81315608	81320153	81320153
SFTPB	2	85884437	85895864	85895864
SFTPC	8	22014426	22021992	22014426
SFTPD	10	81697496	81742370	81742370
SFXN1	5	174904065	174956745	174904065
SFXN2	10	104474295	104503249	104474295
SFXN3	10	102790991	102800998	102790991
SFXN4	10	120900279	120925179	120925179
SFXN5	2	73169165	73302747	73302747
SGCA	17	48241575	48253292	48241575
SGCB	4	52886872	52904648	52904648
SGCD	5	155297354	156194799	155297354
SGCE	7	94214542	94285521	94285521
SGCG	13	23755091	23899304	23755091
SGCZ	8	13947373	15095848	15095848
SGIP1	1	66999066	67213982	66999066
SGK1	6	134490384	134639250	134639250
SGK2	20	42187608	42216877	42187608
SGK3	8	67624653	67774257	67624653
SGMS1	10	52065360	52384923	52384923
SGMS2	4	108745719	108836203	108745719
SGOL1	3	20202085	20227784	20227784
SGOL2	2	201374731	201448505	201374731
SGPL1	10	72575717	72640930	72575717
SGPP1	14	64150932	64194757	64194757
SGPP2	2	223289236	223425667	223289236
SGSH	17	78180515	78194722	78194722
SGSM1	22	25202236	25323545	25202236
SGSM2	17	2240792	2284352	2240792
SGSM3	22	40766595	40806293	40766595
SGTA	19	2754712	2783369	2783369
SGTB	5	64961755	65018862	65018862
SH2B1	16	28857921	28885526	28857921
SH2B2	7	101928405	101962178	101928405
SH2B3	12	111843752	111889427	111843752
SH2D1A	X	123480194	123507005	123480194
SH2D1B	1	162365056	162381928	162381928
SH2D2A	1	156776035	156786654	156786654
SH2D3A	19	6752171	6767599	6767599
SH2D3C	9	130500596	130541020	130541020
SH2D4A	8	19171128	19253729	19171128
SH2D4B	10	82297658	82406316	82297658
SH2D5	1	21046225	21059330	21059330
SH2D6	2	85645844	85664152	85645844
SH2D7	15	78370150	78397251	78370150
SH3BGR	21	40817781	40887433	40817781
SH3BGRL	X	80457442	80554046	80457442
SH3BGRL2	6	80341000	80413372	80341000
SH3BGRL3	1	26605667	26608007	26605667
SH3BP1	22	38030661	38062939	38030661
SH3BP2	4	2794750	2842825	2794750
SH3BP4	2	235860617	235964358	235860617
SH3BP5	3	15296360	15382875	15382875
SH3BP5L	1	249104648	249120832	249120832
SH3D19	4	152023903	152246784	152246784
SH3D21	1	36771988	36790484	36771988
SH3GL1	19	4360367	4400544	4400544
SH3GL2	9	17579080	17797127	17579080
SH3GL3	15	84115980	84287495	84115980
SH3GLB1	1	87170259	87213867	87170259
SH3GLB2	9	131769315	131790582	131790582
SH3KBP1	X	19552093	19905719	19905719
SH3PXD2A	10	105348285	105615301	105615301
SH3PXD2B	5	171752185	171881527	171881527
SH3RF1	4	170015407	170192256	170192256
SH3RF2	5	145316142	145461354	145316142
SH3RF3	2	109745804	110262207	109745804
SH3TC1	4	8183799	8243530	8183799
SH3TC2	5	148303202	148442726	148442726
SH3YL1	2	217730	266398	266398
SHANK1	19	51165084	51222707	51222707
SHANK2	11	70313961	70963623	70963623
SHANK3	22	51112843	51171726	51112843
SHARPIN	8	145153536	145163027	145163027
SHB	9	37919131	38069210	38069210
SHBG	17	7517382	7536700	7517382
SHC1	1	154934774	154946871	154946871
SHC2	19	416583	460996	460996
SHC3	9	91628060	91793682	91793682
SHC4	15	49115932	49255641	49255641
SHCBP1	16	46614466	46655538	46655538
SHCBP1L	1	182869000	182922660	182922660
SHD	19	4278598	4290721	4278598
SHE	1	154442248	154474589	154474589
SHF	15	45459412	45493373	45493373
SHFM1	7	96110938	96339203	96339203
SHH	7	155592680	155604967	155604967
SHISA2	13	26618735	26625169	26625169
SHISA3	4	42399856	42404504	42399856
SHISA4	1	201857808	201861434	201857808
SHISA5	3	48509197	48542259	48542259
SHISA6	17	11144580	11467380	11144580
SHISA7	19	55940107	55954230	55954230
SHISA8	22	42307297	42310570	42310570
SHISA9	16	12995477	13334272	12995477
SHKBP1	19	41082757	41097305	41082757
SHMT1	17	18231187	18266856	18266856
SHMT2	12	57623110	57628718	57623110
SHOC2	10	112679301	112773425	112679301
SHOX	X	585079	620146	585079
SHOX2	3	157814948	157824292	157824292
SHPK	17	3511556	3539616	3539616
SHPRH	6	146185381	146285559	146285559
SHQ1	3	72798428	72911065	72911065
SHROOM1	5	132157833	132166590	132166590
SHROOM2	X	9754496	9917483	9754496
SHROOM3	4	77356253	77704406	77356253
SHROOM4	X	50334647	50557302	50557302
SI	3	164696686	164796283	164796283
SIAE	11	124503009	124565603	124565603
SIAH1	16	48390275	48482313	48482313
SIAH2	3	150458914	150481264	150481264
SIAH3	13	46354405	46425871	46425871
SIDT1	3	113251143	113348425	113251143
SIDT2	11	117049449	117068160	117049449
SIGIRR	11	405716	417455	417397
SIGLEC1	20	3667617	3687775	3687775
SIGLEC10	19	51913275	51921057	51921057
SIGLEC11	19	50452242	50464429	50464429
SIGLEC12	19	51994611	52005043	52005043
SIGLEC14	19	52145806	52150054	52150054
SIGLEC15	18	43405477	43424045	43405477
SIGLEC5	19	52114781	52150151	52150151
SIGLEC6	19	52022779	52035110	52035110
SIGLEC7	19	51645556	51656783	51645556
SIGLEC8	19	51954101	51961710	51961710
SIGLEC9	19	51628165	51639908	51628165
SIGLECL1	19	51749603	51772584	51749603
SIGMAR1	9	34634719	34637806	34637806
SIK1	21	44834395	44847008	44847008
SIK2	11	111473115	111601577	111473115
SIK3	11	116714118	116969153	116969153
SIKE1	1	115312100	115323306	115323306
SIL1	5	138282409	138629246	138629246
SIM1	6	100832891	100912805	100912805
SIM2	21	38071433	38122218	38071433
SIMC1	5	175665365	175772994	175665365
SIN3A	15	75661720	75748183	75748183
SIN3B	19	16940211	16991164	16940211
SIPA1	11	65405568	65418401	65405568
SIPA1L1	14	71787166	72207946	71787166
SIPA1L2	1	232533711	232697304	232697304
SIPA1L3	19	38397868	38699012	38397868
SIRPA	20	1875154	1920543	1875154
SIRPB1	20	1544167	1600707	1600707
SIRPB2	20	1451386	1472233	1472233
SIRPD	20	1514897	1539489	1539489
SIRPG	20	1609798	1638425	1638425
SIRT1	10	69644427	69678147	69644427
SIRT2	19	39369197	39390502	39390502
SIRT3	11	215458	236931	236931
SIRT4	12	120740119	120751052	120740119
SIRT5	6	13574816	13614790	13574816
SIRT6	19	4174106	4182601	4182601
SIRT7	17	79869815	79879199	79879199
SIT1	9	35649292	35650937	35650937
SIVA1	14	105219437	105234831	105219437
SIX1	14	61110133	61124977	61124977
SIX2	2	45232300	45236569	45236569
SIX3	2	45168902	45173216	45168902
SIX4	14	61176246	61191066	61191066
SIX5	19	46268043	46272484	46272484
SIX6	14	60975669	60979568	60975669
SKA1	18	47901365	47920543	47901365
SKA2	17	57187312	57232630	57232630
SKA3	13	21727734	21750741	21750741
SKAP1	17	46210802	46507637	46507637
SKAP2	7	26706681	27034858	27034858
SKI	1	2160134	2241558	2160134
SKIDA1	10	21802407	21814611	21814611
SKIL	3	170075466	170114623	170075466
SKIV2L	6	31926857	31937532	31926857
SKIV2L2	5	54603588	54721409	54603588
SKOR1	15	68112042	68126899	68112042
SKOR2	18	44746293	44775554	44775554
SKP1	5	133484633	133512729	133512729
SKP2	5	36152091	36184421	36152091
SLA	8	134048973	134115298	134115298
SLA2	20	35240721	35274619	35274619
SLAIN1	13	78272023	78338377	78272023
SLAIN2	4	48343339	48428229	48343339
SLAMF1	1	160577890	160617085	160617085
SLAMF6	1	160454820	160493052	160493052
SLAMF7	1	160709037	160724611	160709037
SLAMF8	1	159796540	159807039	159796540
SLAMF9	1	159921282	159924044	159924044
SLBP	4	1694527	1714282	1714282
SLC10A1	14	70242134	70264006	70264006
SLC10A2	13	103696350	103719196	103719196
SLC10A3	X	153715645	153719016	153719016
SLC10A4	4	48485360	48491213	48485360
SLC10A5	8	82605842	82608409	82608409
SLC10A6	4	87744621	87770416	87770416
SLC10A7	4	147175127	147443123	147443123
SLC11A1	2	219246752	219261617	219246752
SLC11A2	12	51373184	51422349	51422349
SLC12A1	15	48483861	48596275	48483861
SLC12A2	5	127419458	127525380	127419458
SLC12A3	16	56899119	56949762	56899119
SLC12A4	16	67977377	68003504	68003504
SLC12A5	20	44650356	44688784	44650356
SLC12A6	15	34525460	34630261	34630261
SLC12A7	5	1050499	1112150	1112150
SLC12A8	3	124801480	124998021	124998021
SLC12A9	7	100424442	100464631	100424442
SLC13A1	7	122753585	122840040	122840040
SLC13A2	17	26800311	26824799	26800311
SLC13A3	20	45186463	45304714	45304714
SLC13A4	7	135365985	135414006	135414006
SLC13A5	17	6588032	6616886	6616886
SLC14A1	18	43304092	43332485	43304092
SLC14A2	18	42792960	43263072	42792960
SLC15A1	13	99336055	99404908	99404908
SLC15A2	3	121612936	121662949	121612936
SLC15A3	11	60704556	60720002	60720002
SLC15A4	12	129277739	129308528	129308528
SLC15A5	12	16341419	16430619	16430619
SLC16A1	1	113454469	113499635	113499635
SLC16A10	6	111408781	111552397	111408781
SLC16A11	17	6944949	6947242	6947242
SLC16A12	10	91190051	91316398	91316398
SLC16A13	17	6939394	6943440	6939394
SLC16A14	2	230899698	230933715	230933715
SLC16A2	X	73641085	73753752	73641085
SLC16A3	17	80186273	80219005	80186273
SLC16A4	1	110905470	110933704	110933704
SLC16A5	17	73083822	73102257	73083822
SLC16A6	17	66263167	66287408	66287408
SLC16A7	12	59989848	60176395	59989848
SLC16A8	22	38474141	38480100	38480100
SLC16A9	10	61410523	61495760	61495760
SLC17A1	6	25783125	25832287	25832287
SLC17A2	6	25912982	25930946	25930946
SLC17A3	6	25833294	25882514	25882514
SLC17A4	6	25754927	25781419	25754927
SLC17A5	6	74303102	74363878	74363878
SLC17A6	11	22359643	22401049	22359643
SLC17A7	19	49932658	49945617	49945617
SLC17A8	12	100750857	100815837	100750857
SLC17A9	20	61584052	61599949	61584052
SLC18A1	8	20002366	20040717	20040717
SLC18A2	10	119000604	119038941	119000604
SLC18A3	10	50818347	50820765	50818347
SLC18B1	6	133090509	133119701	133119701
SLC19A1	21	46913486	46964325	46964325
SLC19A2	1	169433147	169455241	169455241
SLC19A3	2	228549926	228582728	228582728
SLC1A1	9	4490444	4587469	4490444
SLC1A2	11	35272753	35441610	35441610
SLC1A3	5	36606457	36688436	36606457
SLC1A4	2	65215611	65250999	65215611
SLC1A5	19	47278140	47291851	47291851
SLC1A6	19	15060846	15133802	15133802
SLC1A7	1	53552855	53608289	53608289
SLC20A1	2	113403434	113421404	113403434
SLC20A2	8	42273993	42397069	42397069
SLC22A1	6	160542821	160579750	160542821
SLC22A10	11	62905339	63137190	62905339
SLC22A11	11	64323098	64340347	64323098
SLC22A12	11	64358113	64369820	64358113
SLC22A13	3	38307303	38319806	38307303
SLC22A14	3	38323785	38360066	38323785
SLC22A15	1	116519119	116612675	116519119
SLC22A16	6	110745890	110797844	110797844
SLC22A17	14	23815515	23822121	23822121
SLC22A18	11	2920951	2946476	2920951
SLC22A18AS	11	2909010	2924970	2924970
SLC22A2	6	160592093	160698670	160698670
SLC22A23	6	3269196	3457256	3457256
SLC22A24	11	62847412	62911693	62911693
SLC22A25	11	62931248	62997124	62997124
SLC22A3	6	160769300	160876014	160769300
SLC22A31	16	89262406	89268072	89268072
SLC22A4	5	131630136	131679899	131630136
SLC22A5	5	131705444	131731306	131705444
SLC22A6	11	62703857	62752455	62752455
SLC22A7	6	43263432	43273276	43263432
SLC22A8	11	62756626	62783311	62783311
SLC22A9	11	63137261	63177766	63137261
SLC23A1	5	138702885	138720242	138720242
SLC23A2	20	4833002	4990939	4990939
SLC23A3	2	219940051	220035549	220034817
SLC24A1	15	65903704	65953333	65903716
SLC24A2	9	19507450	19786926	19786926
SLC24A3	20	19193290	19703581	19193290
SLC24A4	14	92788925	92962596	92788925
SLC24A5	15	48413169	48434869	48413169
SLC25A1	22	19163095	19166343	19166343
SLC25A10	17	79670404	79688042	79670404
SLC25A11	17	4840425	4843546	4843546
SLC25A12	2	172640880	172864766	172864766
SLC25A13	7	95749532	95951459	95951459
SLC25A14	X	129473874	129507335	129473874
SLC25A15	13	41363548	41384247	41363548
SLC25A16	10	70237756	70287231	70287231
SLC25A17	22	41165634	41215403	41215403
SLC25A18	22	18043139	18073760	18043139
SLC25A19	17	73269073	73285591	73285591
SLC25A2	5	140682196	140683612	140683612
SLC25A20	3	48894369	48936426	48936426
SLC25A21	14	37147636	37642071	37642071
SLC25A21-AS1	14	37641093	37643016	37641093
SLC25A22	11	790475	798316	798316
SLC25A23	19	6436090	6465214	6465214
SLC25A24	1	108676658	108743471	108743471
SLC25A25	9	130830480	130871524	130830480
SLC25A26	3	66119285	66438540	66119285
SLC25A27	6	46620678	46645930	46620678
SLC25A28	10	101370282	101380366	101380366
SLC25A29	14	100757448	100772884	100772884
SLC25A3	12	98987369	98995946	98987369
SLC25A30	13	45967451	45992590	45992590
SLC25A31	4	128651533	128695448	128651533
SLC25A32	8	104410863	104427417	104427417
SLC25A33	1	9599541	9645237	9599541
SLC25A34	1	16062900	16067891	16062900
SLC25A35	17	8191081	8198661	8198661
SLC25A36	3	140660672	140698775	140660672
SLC25A37	8	23386318	23432976	23386318
SLC25A38	3	39424839	39438842	39424839
SLC25A39	17	42396993	42402238	42402238
SLC25A4	4	186064395	186071536	186064395
SLC25A40	7	87462883	87505672	87505672
SLC25A41	19	6426048	6433790	6433790
SLC25A42	19	19174808	19223697	19174808
SLC25A43	X	118533023	118588441	118533023
SLC25A44	1	156163880	156182587	156163880
SLC25A45	11	65142663	65151172	65151172
SLC25A46	5	110073837	110100857	110073837
SLC25A47	14	100789674	100796715	100789674
SLC25A48	5	135170338	135224326	135170338
SLC25A5	X	118602363	118605282	118602363
SLC25A51	9	37879400	37904350	37904350
SLC25A52	18	29339525	29340843	29340843
SLC25A53	X	103343898	103401708	103401708
SLC25A6	X	1505045	1511617	1511617
SLC26A1	4	972861	987228	987228
SLC26A10	12	58013310	58019934	58013310
SLC26A11	17	78193498	78227299	78193498
SLC26A2	5	149340300	149373018	149340300
SLC26A3	7	107405912	107443670	107443670
SLC26A4	7	107301080	107358254	107301080
SLC26A5	7	102993177	103086624	103086624
SLC26A6	3	48663156	48672926	48672926
SLC26A7	8	92221722	92410378	92221722
SLC26A8	6	35911291	35992645	35992645
SLC26A9	1	205882176	205912588	205912588
SLC27A1	19	17579578	17616977	17579578
SLC27A2	15	50474393	50528592	50474393
SLC27A3	1	153746830	153752633	153746830
